Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZF_3,60.081324,1,60.081324,1,precursor,17.29,292950,88272,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZH_1,60.081324,1,60.081324,1,precursor,17.3,58482,543140,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZH_2,60.081324,1,60.081324,1,precursor,17.28,168561,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZH_3,60.081324,1,60.081324,1,precursor,17.84,97491,114489,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZL_1,60.081324,1,60.081324,1,precursor,17.08,66235,503714,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZL_2,60.081324,1,60.081324,1,precursor,17.77,38867,174590,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27July-ZL_3,60.081324,1,60.081324,1,precursor,17.01,51694,177740,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote1_1,60.081324,1,60.081324,1,precursor,17.56,131832,44563,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote1_2,60.081324,1,60.081324,1,precursor,17.52,165012,99360,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote2_1,60.081324,1,60.081324,1,precursor,17.68,162296,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote2_2,60.081324,1,60.081324,1,precursor,17.85,117506,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote3_1,60.081324,1,60.081324,1,precursor,17.32,248453,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote3_2,60.081324,1,60.081324,1,precursor,17.78,155908,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote4_1,60.081324,1,60.081324,1,precursor,17.52,15776,83351,1
Propylamine,HILIC_Pos_Standards,230616_Smp_27June-T0Tote4_2,60.081324,1,60.081324,1,precursor,17.45,111395,662539,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-C_1,60.081324,1,60.081324,1,precursor,17.35,181922,10245,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-C_2,60.081324,1,60.081324,1,precursor,17.55,166577,479111,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-C_3,60.081324,1,60.081324,1,precursor,16.48,55168,330367,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LH_1,60.081324,1,60.081324,1,precursor,16.99,144712,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LH_2,60.081324,1,60.081324,1,precursor,17.51,190105,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LH_3,60.081324,1,60.081324,1,precursor,17.17,175978,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LL_1,60.081324,1,60.081324,1,precursor,17.32,140141,132961,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LL_2,60.081324,1,60.081324,1,precursor,17.3,53279,410878,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-LL_3,60.081324,1,60.081324,1,precursor,17.59,53156,64788,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RH_1,60.081324,1,60.081324,1,precursor,17.82,112326,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RH_2,60.081324,1,60.081324,1,precursor,17.72,252148,113118,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RH_3,60.081324,1,60.081324,1,precursor,17.36,92114,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RL_1,60.081324,1,60.081324,1,precursor,17.85,99383,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RL_2,60.081324,1,60.081324,1,precursor,17.59,80596,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-RL_3,60.081324,1,60.081324,1,precursor,17.56,121470,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZF_1,60.081324,1,60.081324,1,precursor,17.21,245056,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZF_2,60.081324,1,60.081324,1,precursor,17.59,108795,38099,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZF_3,60.081324,1,60.081324,1,precursor,17.13,47964,335256,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZH_1,60.081324,1,60.081324,1,precursor,17.64,321190,46825,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZH_2,60.081324,1,60.081324,1,precursor,17.71,187434,0,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZH_3,60.081324,1,60.081324,1,precursor,17.63,92315,166145,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZL_1,60.081324,1,60.081324,1,precursor,17.39,67295,497598,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZL_2,60.081324,1,60.081324,1,precursor,17.87,57800,127494,1
Propylamine,HILIC_Pos_Standards,230616_Smp_30June-ZL_3,60.081324,1,60.081324,1,precursor,17.15,132715,0,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InH2O_1,61.040188,1,61.040188,1,precursor,6.47,24914014,4630467,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InH2O_2,61.040188,1,61.040188,1,precursor,6.43,19155548,3629604,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InMatrix_1,61.040188,1,61.040188,1,precursor,6.47,32597422,2325916,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InMatrix_2,61.040188,1,61.040188,1,precursor,6.45,22093702,2138059,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InH2O_1,61.040188,1,61.040188,1,precursor,6.57,166573,2396241,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InH2O_2,61.040188,1,61.040188,1,precursor,6.79,509928,1693058,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InMatrix_1,61.040188,1,61.040188,1,precursor,6.46,3284535,1885099,1
Urea,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InMatrix_2,61.040188,1,61.040188,1,precursor,6.5,1850383,2526794,1
Urea,HILIC_Pos_Standards,230616_Std_H2OinMatrix_1,61.040188,1,61.040188,1,precursor,6.49,3707347,3304759,1
Urea,HILIC_Pos_Standards,230616_Std_H2OinMatrix_2,61.040188,1,61.040188,1,precursor,6.46,2704206,2262149,1
Urea,HILIC_Pos_Standards,230616_Blk_26July-BlkC_2,61.040188,1,61.040188,1,precursor,6.46,22068726,3229846,1
Urea,HILIC_Pos_Standards,230616_Blk_26July-BlkLH_1,61.040188,1,61.040188,1,precursor,6.46,43305772,2265793,1
Urea,HILIC_Pos_Standards,230616_Blk_26July-BlkZH_3,61.040188,1,61.040188,1,precursor,6.45,19648182,1508595,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full1,61.040188,1,61.040188,1,precursor,6.46,4805294,1790596,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full2,61.040188,1,61.040188,1,precursor,6.5,3599614,2203183,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full3,61.040188,1,61.040188,1,precursor,6.47,2943715,1738312,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full4,61.040188,1,61.040188,1,precursor,6.47,4608143,2403132,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half1,61.040188,1,61.040188,1,precursor,6.42,2507825,2365785,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half2,61.040188,1,61.040188,1,precursor,6.49,1857609,1950016,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half3,61.040188,1,61.040188,1,precursor,6.47,1431197,1810922,1
Urea,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half4,61.040188,1,61.040188,1,precursor,6.45,2244083,1753612,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-C_1,61.040188,1,61.040188,1,precursor,6.49,2586925,1235791,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-C_2,61.040188,1,61.040188,1,precursor,6.45,2819518,1891656,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-C_3,61.040188,1,61.040188,1,precursor,6.46,3930379,1848828,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LH_1,61.040188,1,61.040188,1,precursor,6.44,6046139,1983529,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LH_2,61.040188,1,61.040188,1,precursor,6.48,3260631,129586,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LH_3,61.040188,1,61.040188,1,precursor,6.44,3958600,2374261,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LL_1,61.040188,1,61.040188,1,precursor,6.45,2855851,2123664,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LL_2,61.040188,1,61.040188,1,precursor,6.5,7655633,1972368,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-LL_3,61.040188,1,61.040188,1,precursor,6.47,7498131,1340184,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RH_1,61.040188,1,61.040188,1,precursor,6.45,1826397,2398496,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RH_2,61.040188,1,61.040188,1,precursor,6.48,7571455,3946308,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RH_3,61.040188,1,61.040188,1,precursor,6.49,1248865,2744144,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RL_1,61.040188,1,61.040188,1,precursor,6.48,2404593,2045044,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RL_2,61.040188,1,61.040188,1,precursor,6.43,1179073,2289388,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-RL_3,61.040188,1,61.040188,1,precursor,6.46,7304215,2588741,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZF_1,61.040188,1,61.040188,1,precursor,6.44,5213238,1024472,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZF_2,61.040188,1,61.040188,1,precursor,6.44,1600469,1973384,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZF_3,61.040188,1,61.040188,1,precursor,6.46,7008697,2607677,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZH_1,61.040188,1,61.040188,1,precursor,6.47,981894,1943911,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZH_2,61.040188,1,61.040188,1,precursor,6.47,2181937,1286640,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZH_3,61.040188,1,61.040188,1,precursor,6.47,12494133,1583416,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZL_1,61.040188,1,61.040188,1,precursor,6.45,1961058,2563917,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZL_2,61.040188,1,61.040188,1,precursor,6.45,1903611,2003492,1
Urea,HILIC_Pos_Standards,230616_Smp_14July-ZL_3,61.040188,1,61.040188,1,precursor,6.45,1283975,2295824,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-C_1,61.040188,1,61.040188,1,precursor,6.48,2049205,2417985,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-C_2,61.040188,1,61.040188,1,precursor,6.47,3210297,2150530,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-C_3,61.040188,1,61.040188,1,precursor,6.48,3669074,2017422,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LH_1,61.040188,1,61.040188,1,precursor,6.47,2132060,2655011,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LH_2,61.040188,1,61.040188,1,precursor,6.44,3312968,2274502,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LH_3,61.040188,1,61.040188,1,precursor,6.46,4474764,2858717,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LL_1,61.040188,1,61.040188,1,precursor,6.46,5340159,2226218,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LL_2,61.040188,1,61.040188,1,precursor,6.45,4777157,1302281,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-LL_3,61.040188,1,61.040188,1,precursor,6.44,2193866,1432239,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RH_1,61.040188,1,61.040188,1,precursor,6.46,3619820,1788462,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RH_2,61.040188,1,61.040188,1,precursor,6.44,6717153,2658863,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RH_3,61.040188,1,61.040188,1,precursor,6.45,12238936,1486578,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RL_1,61.040188,1,61.040188,1,precursor,6.47,2364876,1484378,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RL_2,61.040188,1,61.040188,1,precursor,6.46,1986863,2464719,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-RL_3,61.040188,1,61.040188,1,precursor,6.48,2880574,1696278,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZF_1,61.040188,1,61.040188,1,precursor,6.45,1381988,2210478,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZF_2,61.040188,1,61.040188,1,precursor,6.43,1000105,2374950,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZF_3,61.040188,1,61.040188,1,precursor,6.49,8515364,2011119,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZH_1,61.040188,1,61.040188,1,precursor,6.45,1889313,1854130,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZH_2,61.040188,1,61.040188,1,precursor,6.45,5516947,821282,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZH_3,61.040188,1,61.040188,1,precursor,6.47,7251014,1950118,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZL_1,61.040188,1,61.040188,1,precursor,6.46,2536540,1381789,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZL_2,61.040188,1,61.040188,1,precursor,6.47,3208110,1965568,1
Urea,HILIC_Pos_Standards,230616_Smp_21July-ZL_3,61.040188,1,61.040188,1,precursor,6.44,3938775,1980804,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-C_1,61.040188,1,61.040188,1,precursor,6.49,1330037,1617781,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-C_2,61.040188,1,61.040188,1,precursor,6.46,2094279,1536859,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-C_3,61.040188,1,61.040188,1,precursor,6.44,4585364,2032531,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LH_1,61.040188,1,61.040188,1,precursor,6.48,986700,1986748,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LH_2,61.040188,1,61.040188,1,precursor,6.48,2161141,2339893,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LH_3,61.040188,1,61.040188,1,precursor,6.44,2011162,1855429,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LL_1,61.040188,1,61.040188,1,precursor,6.48,1559880,1900784,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LL_2,61.040188,1,61.040188,1,precursor,6.48,4638107,1775860,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-LL_3,61.040188,1,61.040188,1,precursor,6.46,4826441,2362502,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RH_1,61.040188,1,61.040188,1,precursor,6.46,2191168,1846595,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RH_2,61.040188,1,61.040188,1,precursor,6.48,2287509,1913480,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RH_3,61.040188,1,61.040188,1,precursor,6.47,4885243,1732001,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RL_1,61.040188,1,61.040188,1,precursor,6.47,1960924,1804170,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RL_2,61.040188,1,61.040188,1,precursor,6.45,2285299,2527941,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-RL_3,61.040188,1,61.040188,1,precursor,6.47,3918161,2031114,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZF_1,61.040188,1,61.040188,1,precursor,6.44,1861345,1511258,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZF_2,61.040188,1,61.040188,1,precursor,6.49,4706249,1706947,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZF_3,61.040188,1,61.040188,1,precursor,6.45,8432676,1997427,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZH_1,61.040188,1,61.040188,1,precursor,6.5,2338897,2003473,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZH_2,61.040188,1,61.040188,1,precursor,6.49,4073416,2055267,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZH_3,61.040188,1,61.040188,1,precursor,6.46,4959334,2323394,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZL_1,61.040188,1,61.040188,1,precursor,6.43,1278864,2548059,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZL_2,61.040188,1,61.040188,1,precursor,6.46,3086221,1965379,1
Urea,HILIC_Pos_Standards,230616_Smp_27July-ZL_3,61.040188,1,61.040188,1,precursor,6.48,27490108,1300137,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote1_1,61.040188,1,61.040188,1,precursor,6.47,2027218,1587972,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote1_2,61.040188,1,61.040188,1,precursor,6.44,2140015,1964768,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote2_1,61.040188,1,61.040188,1,precursor,6.5,1738645,1700198,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote2_2,61.040188,1,61.040188,1,precursor,6.45,2378123,2328936,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote3_1,61.040188,1,61.040188,1,precursor,6.49,2759577,1391853,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote3_2,61.040188,1,61.040188,1,precursor,6.46,1560374,1607989,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote4_1,61.040188,1,61.040188,1,precursor,6.47,2411335,1219672,1
Urea,HILIC_Pos_Standards,230616_Smp_27June-T0Tote4_2,61.040188,1,61.040188,1,precursor,6.46,2138220,2463823,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-C_1,61.040188,1,61.040188,1,precursor,6.47,1412768,2474891,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-C_2,61.040188,1,61.040188,1,precursor,6.46,2859840,1031271,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-C_3,61.040188,1,61.040188,1,precursor,6.48,4849590,1448743,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LH_1,61.040188,1,61.040188,1,precursor,6.47,2705091,3132195,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LH_2,61.040188,1,61.040188,1,precursor,6.46,1190489,2729076,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LH_3,61.040188,1,61.040188,1,precursor,6.45,1280770,1209120,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LL_1,61.040188,1,61.040188,1,precursor,6.46,1193802,2078902,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LL_2,61.040188,1,61.040188,1,precursor,6.47,1675532,1913894,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-LL_3,61.040188,1,61.040188,1,precursor,6.48,1596480,2318192,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RH_1,61.040188,1,61.040188,1,precursor,6.43,3142944,2212033,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RH_2,61.040188,1,61.040188,1,precursor,6.44,2393458,2488038,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RH_3,61.040188,1,61.040188,1,precursor,6.47,1532602,1537307,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RL_1,61.040188,1,61.040188,1,precursor,6.47,2751876,1075185,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RL_2,61.040188,1,61.040188,1,precursor,6.43,1579499,2157019,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-RL_3,61.040188,1,61.040188,1,precursor,6.45,1815382,1872244,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZF_1,61.040188,1,61.040188,1,precursor,6.47,2130580,1639691,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZF_2,61.040188,1,61.040188,1,precursor,6.51,2782606,396165,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZF_3,61.040188,1,61.040188,1,precursor,6.49,1195616,1703550,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZH_1,61.040188,1,61.040188,1,precursor,6.47,1375708,2118382,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZH_2,61.040188,1,61.040188,1,precursor,6.5,1628034,1601567,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZH_3,61.040188,1,61.040188,1,precursor,6.48,997001,1944799,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZL_1,61.040188,1,61.040188,1,precursor,6.46,2855075,2444043,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZL_2,61.040188,1,61.040188,1,precursor,6.43,2518300,1611893,1
Urea,HILIC_Pos_Standards,230616_Smp_30June-ZL_3,61.040188,1,61.040188,1,precursor,6.26,780527,129974,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InH2O_1,62.060589,1,62.060589,1,precursor,14.01,84525264,54531412,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InH2O_2,62.060589,1,62.060589,1,precursor,14.26,71801424,55822636,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InMatrix_1,62.060589,1,62.060589,1,precursor,13.97,85052448,70658592,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix1InMatrix_2,62.060589,1,62.060589,1,precursor,14.19,95986656,25344986,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InH2O_1,62.060589,1,62.060589,1,precursor,13.33,3751118,30475172,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InH2O_2,62.060589,1,62.060589,1,precursor,13.94,2926525,13836532,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InMatrix_1,62.060589,1,62.060589,1,precursor,13.93,22355306,67095848,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_4uMStdsMix2InMatrix_2,62.060589,1,62.060589,1,precursor,14.08,13350287,38734996,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_H2OinMatrix_1,62.060589,1,62.060589,1,precursor,13.91,13620814,48371308,1
Ethanolamine,HILIC_Pos_Standards,230616_Std_H2OinMatrix_2,62.060589,1,62.060589,1,precursor,14.03,23401312,26392542,1
Ethanolamine,HILIC_Pos_Standards,230616_Blk_26July-BlkC_2,62.060589,1,62.060589,1,precursor,13.41,27834510,31365792,1
Ethanolamine,HILIC_Pos_Standards,230616_Blk_26July-BlkLH_1,62.060589,1,62.060589,1,precursor,13.34,36286920,17671724,1
Ethanolamine,HILIC_Pos_Standards,230616_Blk_26July-BlkZH_3,62.060589,1,62.060589,1,precursor,13.58,29651440,23652304,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full1,62.060589,1,62.060589,1,precursor,13.65,27175350,48706108,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full2,62.060589,1,62.060589,1,precursor,13.49,24947748,40668940,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full3,62.060589,1,62.060589,1,precursor,13.5,20793878,34103788,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Full4,62.060589,1,62.060589,1,precursor,13.89,22677392,46299452,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half1,62.060589,1,62.060589,1,precursor,13.94,12771419,49069656,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half2,62.060589,1,62.060589,1,precursor,13.76,10693705,55197668,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half3,62.060589,1,62.060589,1,precursor,13.8,11869748,41372284,1
Ethanolamine,HILIC_Pos_Standards,230616_Poo_PERIDICE_Half4,62.060589,1,62.060589,1,precursor,14.03,15543010,39970028,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-C_1,62.060589,1,62.060589,1,precursor,13.48,67283288,60082128,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-C_2,62.060589,1,62.060589,1,precursor,13.77,20466092,31230450,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-C_3,62.060589,1,62.060589,1,precursor,13.52,17806040,27425798,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LH_1,62.060589,1,62.060589,1,precursor,13.6,25637360,47526520,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LH_2,62.060589,1,62.060589,1,precursor,13.55,26528078,43783856,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LH_3,62.060589,1,62.060589,1,precursor,13.96,83700800,49697388,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LL_1,62.060589,1,62.060589,1,precursor,13.77,62033272,46462280,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LL_2,62.060589,1,62.060589,1,precursor,13.49,45789324,57683740,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-LL_3,62.060589,1,62.060589,1,precursor,13.58,28814884,38104844,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-RH_1,62.060589,1,62.060589,1,precursor,13.96,100970384,51946664,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-RH_2,62.060589,1,62.060589,1,precursor,13.61,96439472,67431696,1
Ethanolamine,HILIC_Pos_Standards,230616_Smp_14July-RH_3,62.060589,1,62.060589,1,precursor,13.58,53389808,52535736,1
